test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,ok_rps,ok_min,ok_mean,ok_max,ok_50_percent,ok_75_percent,ok_95_percent,ok_99_percent,ok_std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb,fail_rps,fail_min,fail_mean,fail_max,fail_50_percent,fail_75_percent,fail_95_percent,fail_99_percent,fail_std_dev,fail_data_transfer_min_kb,fail_data_transfer_mean_kb,fail_data_transfer_max_kb,fail_data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,hello,00:01:00,global information,1109,1109,0,18.48,3.06,3482.16,10028.5,3336.19,4284.42,5668.86,8986.62,1586.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,get_by_id,00:01:00,global information,1028,1028,0,17.13,94.82,3770.3,10487.83,3620.86,4411.39,7352.32,9011.2,1578.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,get_list,00:01:00,global information,1022,1022,0,17.03,132.69,3782.15,12652.4,3653.63,4419.58,7667.71,9076.74,1643.53,5.254,5.254,5.254,5.244,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,writes_light,00:01:00,global information,260,260,0,4.33,462.18,3720.54,9990.07,3598.34,4411.39,7327.74,8986.62,1614.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,big_payload,00:01:00,global information,32,32,0,0.53,61486.42,61837.95,62430.78,61800.45,62062.59,62259.2,62455.81,250.17,5833.035,5833.035,5833.035,182.282,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,compute_only,00:01:00,global information,154,154,0,2.57,10533.57,13622.8,20368.34,13074.43,14090.24,17891.33,20348.93,2071.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
